id,name,state_id,created_at,updated_at
3171,Mangochi,1568,null,null
3172,Ariana,1569,null,null
3173,Compton,9,null,null
3174,Trindade,177,null,null
3175,Arapongas,103,null,null
3176,Bismarck,1128,null,null
3177,TArkistan,1570,null,null
3178,TAcrgu Jiu,1571,null,null
3179,Guasave,495,null,null
3180,Shostka,932,null,null
3181,YAsAj,1572,null,null
3182,Bunia,1573,null,null
3183,LinkAping,1574,null,null
3184,Schwerin,1136,null,null
3185,Bolu,1575,null,null
3186,Mtwara,1576,null,null
3187,Araguari,44,null,null
3188,YAn BA≠i,1577,null,null
3189,CorumbA≠,507,null,null
3190,Half Way Tree,1578,null,null
3191,Sliven,1579,null,null
3192,Erechim,69,null,null
3193,Yola,1072,null,null
3194,Mekele,1537,null,null
3195,Kuznetsk,637,null,null
3196,Guliston,1580,null,null
3197,South Gate,9,null,null
3198,Magadan,1581,null,null
3199,Catanzaro,1201,null,null
3200,Hradec KrA≠lovAc,1582,null,null
3201,Juazeiro,85,null,null
3202,Osijek,1583,null,null
3203,Al aEAqabah,1584,null,null
3204,Latacunga,1585,null,null
3205,Dobrich,1586,null,null
3206,NaxAsAvan,1587,null,null
3207,PreA≠ov,1588,null,null
3208,KArAYehir,1589,null,null
3209,Sunrise,39,null,null
3210,Bento GonAsalves,69,null,null
3211,Quincy,56,null,null
3212,Al Fujayrah,1590,null,null
3213,Lagos de Moreno,62,null,null
3214,Yishui,104,null,null
3215,A?stA? nad Labem,1591,null,null
3216,Lynn,56,null,null
3217,Malindi,1592,null,null
3218,TatuA?,5,null,null
3219,Michurinsk,917,null,null
3220,Dalai,97,null,null
3221,ShibirghAn,1593,null,null
3222,Bath,1594,null,null
3223,Darwin,1595,null,null
3224,NoumAca,1596,null,null
3225,Ho,1597,null,null
3226,QuibdA,1598,null,null
3227,Patos,440,null,null
3228,Tulcea,1599,null,null
3229,Santiago de Compostela,776,null,null
3230,Miami Beach,39,null,null
3231,Santa Monica,9,null,null
3232,TubarAEo,325,null,null
3233,Calais,318,null,null
3234,Ciudad GuzmA≠n,62,null,null
3235,Kohima,1600,null,null
3236,Kuopio,1601,null,null
3237,Kilosa,1005,null,null
3238,Cabinda,1602,null,null
3239,Germantown,157,null,null
3240,TecomA≠n,1079,null,null
3241,Helsingborg,973,null,null
3242,MuriaAc,44,null,null
3243,NiAYde,1603,null,null
3244,CuauhtAcmoc,256,null,null
3245,Drammen,1604,null,null
3246,Moncton,1605,null,null
3247,Klagenfurt,1606,null,null
3248,San Leandro,9,null,null
3249,Phetchaburi,1607,null,null
3250,ItanhaAcm,5,null,null
3251,Barahona,1608,null,null
3252,Buea,1107,null,null
3253,Limerick,1609,null,null
3254,Francistown,1610,null,null
3255,JAnkAping,1611,null,null
3256,Santana do Livramento,69,null,null
3257,VlorA,1612,null,null
3258,Chester,1613,null,null
3259,Fujin,81,null,null
3260,Tambacounda,1614,null,null
3261,Sumbawanga,1615,null,null
3262,Wangqing,97,null,null
3263,Brovary,1151,null,null
3264,TAcrgoviAYte,1616,null,null
3265,Nova Lima,44,null,null
3266,Taldyqorghan,276,null,null
3267,State College,43,null,null
3268,Brusque,325,null,null
3269,Coronel Oviedo,1617,null,null
3270,Citrus Heights,9,null,null
3271,Yozgat,1618,null,null
3272,Ath Thawrah,1211,null,null
3273,Abolowa,1218,null,null
3274,Hawthorne,9,null,null
3275,AAYrA,1619,null,null
3276,Surigao,1620,null,null
3277,Aanakkale,1621,null,null
3278,San Juan de los Morros,1464,null,null
3279,Makeni,799,null,null
3280,UmanaE,928,null,null
3281,Ailina,1622,null,null
3282,Assis,5,null,null
3283,Koudougou,1623,null,null
3284,Shumen,1624,null,null
3285,Mishan,81,null,null
3286,Nenjiang,81,null,null
3287,Lokossa,1625,null,null
3288,Huaraz,824,null,null
3289,Whittier,9,null,null
3290,Nouadhibou,1626,null,null
3291,Ruhengeri,1627,null,null
3292,Clifton,929,null,null
3293,Bitola,1628,null,null
3294,IoA≠nnina,1629,null,null
3295,Agua Prieta,589,null,null
3296,Huehuetenango,1630,null,null
3297,Chipata,1295,null,null
3298,Poitiers,500,null,null
3299,RA?o Gallegos,165,null,null
3300,Chumphon,1631,null,null
3301,Versailles,20,null,null
3302,Alhambra,9,null,null
3303,Paulo Afonso,85,null,null
3304,Ituiutaba,44,null,null
3305,CA≠ceres,497,null,null
3306,LiepAja,1632,null,null
3307,Louga,1633,null,null
3308,Puerto LimAn,1634,null,null
3309,Lorient,1114,null,null
3310,Savannakhet,1635,null,null
3311,Trinidad,1048,null,null
3312,Santana,275,null,null
3313,Mbarara,1636,null,null
3314,Derry,1637,null,null
3315,Gisenyi,1638,null,null
3316,Ouidah,1639,null,null
3317,ReAYiAEa,1640,null,null
3318,CodA,321,null,null
3319,Kampong Cham,1641,null,null
3320,Buena Park,9,null,null
3321,TulcA≠n,1642,null,null
3322,AntsiranI?ana,1643,null,null
3323,Amasya,1644,null,null
3324,AraxA≠,44,null,null
3325,Cicero,25,null,null
3326,MuAY,1645,null,null
3327,Nan,1646,null,null
3328,Pernik,1647,null,null
3329,Cukai,820,null,null
3330,Palmerston North,1648,null,null
3331,Chimaltenango,1649,null,null
3332,BanskA≠ Bystrica,1650,null,null
3333,Kilis,1651,null,null
3334,Fier,1652,null,null
3335,AEsela,676,null,null
3336,Bolgatanga,1653,null,null
3337,Abomey,1654,null,null
3338,Kasserine,1655,null,null
3339,Kaspiysk,612,null,null
3340,Sokhumi,1656,null,null
3341,Lavras,44,null,null
3342,Mountain View,9,null,null
3343,Somerville,56,null,null
3344,BistriAEa,1657,null,null
3345,AvarAc,5,null,null
3346,Pisco,956,null,null
3347,Salina Cruz,626,null,null
3348,Zomba,1658,null,null
3349,Natitingou,1659,null,null
3350,Hobart,1660,null,null
3351,AtakpamAc,1661,null,null
3352,Deerfield Beach,39,null,null
3353,BingAl,1662,null,null
3354,Tustin,9,null,null
3355,Huacho,27,null,null
3356,Kilifi,1592,null,null
3357,Lawrence,56,null,null
3358,Al Karak,1663,null,null
3359,NabatAyAc,1664,null,null
3360,Ciudad Mante,472,null,null
3361,New Rochelle,2,null,null
3362,Prachin Buri,1665,null,null
3363,Haskovo,1666,null,null
3364,Erdenet,1667,null,null
3365,Itumbiara,177,null,null
3366,Ouahigouya,714,null,null
3367,Silver Spring,157,null,null
3368,Abaetetuba,158,null,null
3369,Alameda,9,null,null
3370,PaysandA,1668,null,null
3371,InowrocA?aw,791,null,null
3372,Slatina,1669,null,null
3373,Shulan,97,null,null
3374,Sagaing,1069,null,null
3375,ChaniA≠,1379,null,null
3376,Cheyenne,1670,null,null
3377,TrAs Lagoas,507,null,null
3378,Biel/Bienne,380,null,null
3379,Ciudad de Ceuta,1671,null,null
3380,SAEo JoAEo del Rei,44,null,null
3381,UmeAù,1672,null,null
3382,ZahlAc,1673,null,null
3383,Wa,1674,null,null
3384,Milpitas,9,null,null
3385,Lebanon,43,null,null
3386,Gangtok,1675,null,null
3387,Bellflower,9,null,null
3388,Watsonville,9,null,null
3389,Hakkari,1676,null,null
3390,Kars,1677,null,null
3391,ItaAna,44,null,null
3392,Kayes,1678,null,null
3393,San Carlos,1679,null,null
3394,SAEo Mateus,200,null,null
3395,Caguas,837,null,null
3396,La Rochelle,500,null,null
3397,ThakhAk,1680,null,null
3398,Pori,1681,null,null
3399,San Felipe,1682,null,null
3400,Uttaradit,1683,null,null
3401,JataA?,177,null,null
3402,SAEo JoAEo da Boa Vista,5,null,null
3403,Davis,9,null,null
3404,Baldwin Park,9,null,null
3405,TucuruA?,158,null,null
3406,Masvingo,1684,null,null
3407,Babahoyo,1273,null,null
3408,Sakon Nakhon,1685,null,null
3409,Birobidzhan,1686,null,null
3410,Tamanrasset,1687,null,null
3411,Buynaksk,612,null,null
3412,Galway,1688,null,null
3413,NevAYehir,1689,null,null
3414,Kampong Chhnang,1690,null,null
3415,Evanston,25,null,null
3416,Cachoeira do Sul,69,null,null
3417,Greenock,1691,null,null
3418,Centreville,228,null,null
3419,Camden,929,null,null
3420,Manokwari,1438,null,null
3421,Shancheng,104,null,null
3422,Karlstad,1692,null,null
3423,Prey Veng,1693,null,null
3424,Cozumel,618,null,null
3425,Kiffa,1694,null,null
3426,FarAh,1695,null,null
3427,Pine Hills,39,null,null
3428,Mpanda,1696,null,null
3429,Skien,1697,null,null
3430,Roanne,241,null,null
3431,CAülAüraAYi,1698,null,null
3432,NekaEemtA,676,null,null
3433,Dabou,1700,null,null
3434,New Britain,446,null,null
3435,Tamazunchale,428,null,null
3436,Georgiyevsk,797,null,null
3437,Carlisle,1701,null,null
3438,Bacabal,321,null,null
3439,As SuwaydAaE,1702,null,null
3440,Esbjerg,1283,null,null
3441,NizwA≠,1548,null,null
3442,Pawtucket,277,null,null
3443,Lauderhill,39,null,null
3444,Vratsa,1703,null,null
3445,PArto UniAEo,325,null,null
3446,Goiana,79,null,null
3447,Monastir,1704,null,null
3448,AankArA,1705,null,null
3449,Upington,1253,null,null
3450,Mardin,1312,null,null
3451,Zadar,1706,null,null
3452,Passaic,929,null,null
3453,IjuA?,69,null,null
3454,Anlu,31,null,null
3455,Salima,1707,null,null
3456,Mamou,1708,null,null
3457,Comayagua,1709,null,null
3458,Lynwood,9,null,null
3459,Muyinga,1710,null,null
3460,Altamira,158,null,null
3461,Guaynabo,837,null,null
3462,Saraburi,1711,null,null
3463,Paracatu,44,null,null
3464,Azirvan,1712,null,null
3465,Mindelo,1713,null,null
3466,Byumba,1627,null,null
3467,Sankt Gallen,1714,null,null
3468,Scarborough,1715,null,null
3469,TatabA≠nya,1716,null,null
3470,Kastamonu,1717,null,null
3471,Union City,929,null,null
3472,Iguatu,82,null,null
3473,Karakol,1718,null,null
3474,Lisala,1271,null,null
3475,Lobatse,1719,null,null
3476,Trnava,1720,null,null
3477,TotonicapA≠n,1721,null,null
3478,Ouezzane,521,null,null
3479,AErba MinchaE,1389,null,null
3480,Rioverde,428,null,null
3481,Tuy HAa,1722,null,null
3482,Jabuticabal,5,null,null
3483,Kolda,1723,null,null
3484,Arauca,1724,null,null
3485,Vaslui,1725,null,null
3486,Azogues,1726,null,null
3487,Giurgiu,1727,null,null
3488,Potenza,1728,null,null
3489,Ayr,1729,null,null
3490,Timbuktu,1730,null,null
3491,Gaithersburg,157,null,null
3492,Mount Vernon,2,null,null
3493,GAvle,1731,null,null
3494,LaEAquila,888,null,null
3495,Matara,1123,null,null
3496,Narathiwat,1732,null,null
3497,Artemisa,1733,null,null
3498,Balsas,321,null,null
3499,Putrajaya,1734,null,null
3500,Calbayog City,1735,null,null
3501,Redondo Beach,9,null,null
3502,Garissa,1736,null,null
3503,Khanty-Mansiysk,752,null,null
3504,Matehuala,428,null,null
3505,JuchitA≠n de Zaragoza,626,null,null
3506,South San Francisco,9,null,null
3507,Santa InAs,321,null,null
3508,El Bayadh,1737,null,null
3509,Dimbokro,1738,null,null
3510,Kasese,1739,null,null
3511,Jelgava,1740,null,null
3512,LAˇo Cai,1741,null,null
3513,Bayonne,929,null,null
3514,Puerto Maldonado,1742,null,null
3515,MbaAki,1743,null,null
3516,JA≠ltipan de Morelos,601,null,null
3517,NAlAt,1744,null,null
3518,Laacij,1745,null,null
3519,Burdur,1746,null,null
3520,Alba Iulia,1747,null,null
3521,Tamarac,39,null,null
3522,Schenectady,2,null,null
3523,Panaji,1748,null,null
3524,Santo A?ngelo,69,null,null
3525,East Orange,929,null,null
3526,Masaka,1749,null,null
3527,Debre Birhan,1122,null,null
3528,BAckAcscsaba,1750,null,null
3529,CobA≠n,1751,null,null
3530,Solwezi,1752,null,null
3531,AzEki,1753,null,null
3532,Gurupi,1040,null,null
3533,FaAa?AbAd,1754,null,null
3534,Mazatenango,1755,null,null
3535,Parintins,193,null,null
3536,TAluqAn,1756,null,null
3537,Arras,318,null,null
3538,Ciudad Hidalgo,561,null,null
3539,Zrenjanin,1757,null,null
3540,Skokie,25,null,null
3541,Curvelo,44,null,null
3542,Kangar,1758,null,null
3543,Ramla,655,null,null
3544,Florence-Graham,9,null,null
3545,Kristiansand,1759,null,null
3546,CaAsador,325,null,null
3547,Kanchanaburi,1760,null,null
3548,IrecA,85,null,null
3549,CatalAEo,177,null,null
3550,Pico Rivera,9,null,null
3551,Samut Sakhon,1761,null,null
3552,North Bergen,929,null,null
3553,Kakamega,1762,null,null
3554,Cahul,1763,null,null
3555,Molepolole,1764,null,null
3556,ZalAüu,1765,null,null
3557,ValenAsa,85,null,null
3558,Vilhena,904,null,null
3559,Montebello,9,null,null
3560,Brentwood,2,null,null
3561,Bossangoa,1766,null,null
3562,Belize City,1767,null,null
3563,Itapeva,5,null,null
3564,Beledweyne,1768,null,null
3565,Graaff-Reinet,326,null,null
3566,Bitlis,1769,null,null
3567,GuamAchil,495,null,null
3568,Tataouine,1770,null,null
3569,Surin,1771,null,null
3570,La Habra,9,null,null
3571,Singida,1772,null,null
3572,Assen,1773,null,null
3573,North Miami,39,null,null
3574,Bambari,1774,null,null
3575,TupAE,5,null,null
3576,VeszprAcm,1775,null,null
3577,Madang,1776,null,null
3578,Zalaegerszeg,1777,null,null
3579,BAmyAn,1778,null,null
3580,BerbAcrati,1779,null,null
3581,Chinhoyi,1780,null,null
3582,Medenine,1277,null,null
3583,Troyes,709,null,null
3584,Ponta Delgada,1781,null,null
3585,Jianguang,146,null,null
3586,National City,9,null,null
3587,Malden,56,null,null
3588,PortimAEo,1782,null,null
3589,Gaalkacyo,1783,null,null
3590,Monterey Park,9,null,null
3591,Yopal,1784,null,null
3592,Coconut Creek,39,null,null
3593,Cherbourg,625,null,null
3594,Canela,69,null,null
3595,Nelson,1785,null,null
3596,Cupertino,9,null,null
3597,SfAcntu-Gheorghe,1786,null,null
3598,Lokoja,1787,null,null
3599,PiraAsununga,5,null,null
3600,Banfora,1788,null,null
3601,Gardena,9,null,null
3602,Mbanza Congo,1789,null,null
3603,LEnkEran,1790,null,null
3604,Pirapora,44,null,null
3605,Caratinga,44,null,null
3606,La Mesa,9,null,null
3607,UA?ge,1791,null,null
3608,South Whittier,9,null,null
3609,Taylorsville,304,null,null
3610,West Allis,252,null,null
3611,Gorno-Altaysk,1792,null,null
3612,Nkhotakota,1793,null,null
3613,Kendale Lakes,39,null,null
3614,Itapetinga,85,null,null
3615,SAEo Borja,69,null,null
3616,VAxjA,1794,null,null
3617,Leticia,193,null,null
3618,BAcja,1795,null,null
3619,Drummondville,77,null,null
3620,Ban Tre,1796,null,null
3621,CarAˇzinho,69,null,null
3622,Lappeenranta,1797,null,null
3623,Fountainebleau,39,null,null
3624,Brookline,56,null,null
3625,Azua,1308,null,null
3626,Viedma,1798,null,null
3627,Manacapuru,193,null,null
3628,Mount Hagen,1800,null,null
3629,White Plains,2,null,null
3630,Kabinda,1175,null,null
3631,The Hammocks,39,null,null
3632,TelAmaco Borba,103,null,null
3633,Guanambi,85,null,null
3634,Huntington Park,9,null,null
3635,Arcadia,9,null,null
3636,Kamphaeng Phet,1801,null,null
3637,Embu,1802,null,null
3638,Union,929,null,null
3639,Margate,39,null,null
3640,Chaiyaphum,1803,null,null
3641,Bondoukou,1804,null,null
3642,Jefferson City,166,null,null
3643,KorAsA,1805,null,null
3644,San AndrAcs,1806,null,null
3645,Tamiami,39,null,null
3646,Agen,500,null,null
3647,KArklareli,1807,null,null
3648,Rundu,1808,null,null
3649,Ariquemes,904,null,null
3650,HaEi DAEAE≠ng,1809,null,null
3651,Ushuaia,1810,null,null
3652,Middletown,2,null,null
3653,Napier,1811,null,null
3654,Suileng,81,null,null
3655,Lop Buri,1812,null,null
3656,Linares,74,null,null
3657,TimbaAba,79,null,null
3658,Carson City,167,null,null
3659,Picos,451,null,null
3660,Arcoverde,79,null,null
3661,BraganAsa,158,null,null
3662,Al Mafraq,1813,null,null
3663,Puntarenas,1814,null,null
3664,New Brunswick,929,null,null
3665,Mafeteng,1815,null,null
3666,Vaasa,1816,null,null
3667,RAdos,1817,null,null
3668,Adrar,1818,null,null
3669,Kitgum,1819,null,null
3670,Serrinha,85,null,null
3671,Jijiga,1820,null,null
3672,Vacaria,69,null,null
3673,Eger,1821,null,null
3674,Puerto Barrios,1822,null,null
3675,TikrAt,1280,null,null
3676,JanaAba,44,null,null
3677,Kaga Bandoro,1823,null,null
3678,Magong,1824,null,null
3679,Formiga,44,null,null
3680,Pul-e KhumrA,1088,null,null
3681,Zouerate,1825,null,null
3682,Fountain Valley,9,null,null
3683,Oak Lawn,25,null,null
3684,Bungoma,1826,null,null
3685,Lautoka,1827,null,null
3686,Hempstead,2,null,null
3687,Itapipoca,82,null,null
3688,EA?k,1185,null,null
3689,Halmstad,1828,null,null
3690,EstAcncia,546,null,null
3691,Avora,1829,null,null
3692,Berwyn,25,null,null
3693,Melo,1830,null,null
3694,Maldonado,1278,null,null
3695,Ithaca,2,null,null
3696,SAEo Gabriel,69,null,null
3697,Nakhon Phanom,1831,null,null
3698,SAEo JosAc de Ribamar,321,null,null
3699,Aloha,171,null,null
3700,Hoboken,929,null,null
3701,Abancay,1832,null,null
3702,Kalasin,1833,null,null
3703,Murzuq,1834,null,null
3704,Karlovac,1835,null,null
3705,CaicA,307,null,null
3706,Paramount,9,null,null
3707,Tarbes,475,null,null
3708,Nuevo Casas Grandes,256,null,null
3709,Juigalpa,1836,null,null
3710,Irvington,929,null,null
3711,Rosemead,9,null,null
3712,Moquegua,1837,null,null
3713,Ajaccio,1838,null,null
3714,TacuarembA,1839,null,null
3715,West New York,929,null,null
3716,Aveiro,1840,null,null
3717,ChornomorsaEk,429,null,null
3718,Revere,56,null,null
3719,Jihlava,1841,null,null
3720,Bac Giang,1842,null,null
3721,Yevlax,1843,null,null
3722,San Pedro,286,null,null
3723,ChArAkAr,1844,null,null
3724,Suphan Buri,1845,null,null
3725,Joensuu,1846,null,null
3726,Coari,193,null,null
3727,Registro,5,null,null
3728,Saint-Brieuc,1114,null,null
3729,Taxco de AlarcAn,538,null,null
3730,CamaquAE,69,null,null
3731,Veliko Tarnovo,1847,null,null
3732,Arrecife,777,null,null
3733,CrateAs,82,null,null
3734,Perth Amboy,929,null,null
3735,Slobozia,1848,null,null
3736,Mongu,388,null,null
3737,Puerto Ayacucho,193,null,null
3738,Pursat,1849,null,null
3739,TromsA,1850,null,null
3740,Andradina,5,null,null
3741,Barra do GarAsas,497,null,null
3742,Aspen Hill,157,null,null
3743,Fredericton,1605,null,null
3744,Naryn,1851,null,null
3745,Oak Park,25,null,null
3746,Whangarei,1852,null,null
3747,Placentia,9,null,null
3748,Batatais,5,null,null
3749,Chilliwack,147,null,null
3750,UsulutA≠n,1853,null,null
3751,Levittown,2,null,null
3752,Aliso Viejo,9,null,null
3753,Maha Sarakham,1854,null,null
3754,Tucupita,1855,null,null
3755,Itacoatiara,193,null,null
3756,Jendouba,1856,null,null
3757,Plainfield,929,null,null
3758,Vejle,1283,null,null
3759,SAcguAcla,1857,null,null
3760,Nyeri,1858,null,null
3761,Jinotega,1859,null,null
3762,Kyustendil,1860,null,null
3763,Cerritos,9,null,null
3764,Campobasso,1861,null,null
3765,Jutiapa,1862,null,null
3766,Phetchabun,1863,null,null
3767,Gbadolite,1864,null,null
3768,AraguaA?na,1040,null,null
3769,MaaEAn,1865,null,null
3770,Sisophon,1866,null,null
3771,Helena,1449,null,null
3772,Kampot,1867,null,null
3773,Wheaton,157,null,null
3774,North Bethesda,157,null,null
3775,Hpa-An,1868,null,null
3776,Al KhArijah,1869,null,null
3777,Chake Chake,1870,null,null
3778,Maun,1207,null,null
3779,Kanash,702,null,null
3780,OdiennAc,1871,null,null
3781,Zaranj,1872,null,null
3782,Dosso,1873,null,null
3783,Chachoengsao,1874,null,null
3784,Vryburg,1207,null,null
3785,Morshansk,917,null,null
3786,QuixadA≠,82,null,null
3787,Waterford,1876,null,null
3788,Florin,9,null,null
3789,Country Club,39,null,null
3790,Invercargill,1877,null,null
3791,Shawinigan,77,null,null
3792,La Mirada,9,null,null
3793,Cypress,9,null,null
3794,Larnaca,1878,null,null
3795,Barra do Corda,321,null,null
3796,Bloomfield,929,null,null
3797,Cornwall,50,null,null
3798,Ceres,9,null,null
3799,LuleAù,1879,null,null
3800,Songkhla,878,null,null
3801,Floriano,451,null,null
3802,Serowe,655,null,null
3803,Vigan,1880,null,null
3804,Senhor do Bonfim,85,null,null
3805,Covina,9,null,null
3806,Cojutepeque,1881,null,null
3807,AsadAbAd,1882,null,null
3808,Rio Verde,177,null,null
3809,Mao,1883,null,null
3810,Ponte Nova,44,null,null
3811,MuAYla,1884,null,null
3812,Kibuye,1638,null,null
3813,El Kef,1885,null,null
3814,GuaxupAc,44,null,null
3815,GoianAcsia,177,null,null
3816,Ciudad de Huajuapam de LeAn,626,null,null
3817,Ratnapura,1886,null,null
3818,Capanema,158,null,null
3819,Moyobamba,1887,null,null
3820,Antelope,9,null,null
3821,Leribe,1888,null,null
3822,AutlA≠n de Navarro,62,null,null
3823,Itamaraju,85,null,null
3824,Mtsensk,849,null,null
3825,Badulla,1889,null,null
3826,Campo Belo,44,null,null
3827,AEksum,1537,null,null
3828,Montana,1449,null,null
3829,North Highlands,9,null,null
3830,Itaberaba,85,null,null
3831,Buri Ram,1890,null,null
3832,HAmeenlinna,1891,null,null
3833,LamA?a,1892,null,null
3834,Meru,1893,null,null
3835,Rosso,1894,null,null
3836,Breves,158,null,null
3837,Progreso,438,null,null
3838,Mandeville,152,null,null
3839,Busia,1895,null,null
3840,Nacaome,1896,null,null
3841,Boosaaso,1897,null,null
3842,New Amsterdam,1898,null,null
3843,Berat,1899,null,null
3844,Kanye,1123,null,null
3845,Choma,1123,null,null
3846,Leopoldina,44,null,null
3847,Njombe,1900,null,null
3848,Kokkola,1901,null,null
3849,Aweil,1902,null,null
3850,Mikkeli,1903,null,null
3851,Hollister,9,null,null
3852,A?stersund,1905,null,null
3853,Mahdia,1906,null,null
3854,Trujillo Alto,837,null,null
3855,Nevers,1238,null,null
3856,Gbarnga,1908,null,null
3857,Jalapa,1909,null,null
3858,Coyhaique,1910,null,null
3859,Wajir,1911,null,null
